Time_Index,Demand_MW,Demand_MW_25,Demand_MW_30,Demand_MW_35,Demand_heat,Demand_Zero,Demand_MW_GWN,Demand_MW_GGI,Demand_MW_GNA,Demand_MW_GNB,Demand_MW_KWJ,Demand_MW_TAE,Demand_MW_DJJ,Demand_MW_PUS,Demand_MW_SEL,Demand_MW_SJG,Demand_MW_USN,Demand_MW_INC,Demand_MW_JNA,Demand_MW_JNB,Demand_MW_JEJ,Demand_MW_CNA,Demand_MW_CNB,Demand_MW_25_GWN,Demand_MW_25_GGI,Demand_MW_25_GNA,Demand_MW_25_GNB,Demand_MW_25_KWJ,Demand_MW_25_TAE,Demand_MW_25_DJJ,Demand_MW_25_PUS,Demand_MW_25_SEL,Demand_MW_25_SJG,Demand_MW_25_USN,Demand_MW_25_INC,Demand_MW_25_JNA,Demand_MW_25_JNB,Demand_MW_25_JEJ,Demand_MW_25_CNA,Demand_MW_25_CNB,Demand_MW_30_GWN,Demand_MW_30_GGI,Demand_MW_30_GNA,Demand_MW_30_GNB,Demand_MW_30_KWJ,Demand_MW_30_TAE,Demand_MW_30_DJJ,Demand_MW_30_PUS,Demand_MW_30_SEL,Demand_MW_30_SJG,Demand_MW_30_USN,Demand_MW_30_INC,Demand_MW_30_JNA,Demand_MW_30_JNB,Demand_MW_30_JEJ,Demand_MW_30_CNA,Demand_MW_30_CNB,Demand_MW_35_GWN,Demand_MW_35_GGI,Demand_MW_35_GNA,Demand_MW_35_GNB,Demand_MW_35_KWJ,Demand_MW_35_TAE,Demand_MW_35_DJJ,Demand_MW_35_PUS,Demand_MW_35_SEL,Demand_MW_35_SJG,Demand_MW_35_USN,Demand_MW_35_INC,Demand_MW_35_JNA,Demand_MW_35_JNB,Demand_MW_35_JEJ,Demand_MW_35_CNA,Demand_MW_35_CNB,Demand_heat_SEL,Demand_heat_25_SEL,Demand_heat_30_SEL,Demand_heat_35_SEL,Demand_heat_PUS,Demand_heat_25_PUS,Demand_heat_30_PUS,Demand_heat_35_PUS,Demand_heat_TAE,Demand_heat_25_TAE,Demand_heat_30_TAE,Demand_heat_35_TAE,Demand_heat_INC,Demand_heat_25_INC,Demand_heat_30_INC,Demand_heat_35_INC,Demand_heat_KWJ,Demand_heat_25_KWJ,Demand_heat_30_KWJ,Demand_heat_35_KWJ,Demand_heat_USN,Demand_heat_25_USN,Demand_heat_30_USN,Demand_heat_35_USN,Demand_heat_SJG,Demand_heat_25_SJG,Demand_heat_30_SJG,Demand_heat_35_SJG,Demand_heat_GGI,Demand_heat_25_GGI,Demand_heat_30_GGI,Demand_heat_35_GGI,Demand_heat_GWN,Demand_heat_25_GWN,Demand_heat_30_GWN,Demand_heat_35_GWN,Demand_heat_CNA,Demand_heat_25_CNA,Demand_heat_30_CNA,Demand_heat_35_CNA,Demand_heat_CNB,Demand_heat_25_CNB,Demand_heat_30_CNB,Demand_heat_35_CNB,Demand_heat_DJJ,Demand_heat_25_DJJ,Demand_heat_30_DJJ,Demand_heat_35_DJJ,Demand_heat_JNB,Demand_heat_25_JNB,Demand_heat_30_JNB,Demand_heat_35_JNB,Demand_heat_JNA,Demand_heat_25_JNA,Demand_heat_30_JNA,Demand_heat_35_JNA,Demand_heat_GNB,Demand_heat_25_GNB,Demand_heat_30_GNB,Demand_heat_35_GNB,Demand_heat_GNA,Demand_heat_25_GNA,Demand_heat_30_GNA,Demand_heat_35_GNA,Demand_heat_JEJ,Demand_heat_25_JEJ,Demand_heat_30_JEJ,Demand_heat_35_JEJ
11,54169.52,57431.55,60331.66,62549.55,8700,0,1803.73575,14379.66027,3773.214983,4404.702176,909.4284175,1655.278485,1004.222434,2091.460288,5046.005065,406.7887359,2986.704248,2683.7206,3284.810253,2194.917864,614.2738227,5001.636245,3002.084973,1912.354788,15245.58803,4000.433954,4669.94863,964.1932243,1754.957585,1064.695635,2217.40579,5349.870094,431.2851185,3166.560384,2845.331385,3482.618013,2327.09347,651.2647354,5302.829431,3182.86732,2008.922578,16015.44138,4202.443052,4905.766073,1012.881893,1843.57732,1118.459353,2329.377678,5620.021392,453.0636351,3326.461537,2989.011503,3658.479065,2444.604234,684.1515179,5570.605327,3343.591922,2082.773912,16604.19563,4356.931846,5086.110191,1050.117115,1911.350288,1159.575778,2415.009475,5826.622723,469.7190077,3448.747795,3098.892536,3792.970838,2534.471951,709.3020653,5775.390041,3466.50792,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
12,53620,56848.94,59719.63,61915.03,8700,0,1780.720929,14196.18255,3725.070532,4348.500244,897.8245379,1634.157908,991.4090268,2064.774237,4981.620409,401.5983026,2948.595304,2649.477586,3242.897617,2166.911743,606.4359771,4937.817715,2963.779779,1887.954039,15051.06148,3949.390296,4610.362278,951.8905714,1732.56515,1051.110618,2189.112733,5281.608263,425.7821229,3126.15656,2809.026293,3438.181443,2297.400851,642.9549031,5235.167817,3142.255427,1983.289669,15811.09186,4148.821852,4843.170802,999.9579954,1820.054139,1104.188337,2299.655912,5548.312558,447.2827559,3284.01745,2950.873121,3611.79859,2413.412233,675.4220657,5499.527018,3300.929258,2056.198695,16392.33389,4301.339441,5021.213813,1036.718114,1886.962355,1144.780136,2384.195087,5752.277753,463.7256137,3404.743392,3059.352123,3744.574312,2502.133279,700.2517038,5701.698775,3422.276906,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
13,53739.88,56976.04,59853.15,62053.45,8700,0,1759.490931,14026.93373,3680.659731,4296.656829,887.1205509,1614.675254,979.5893128,2040.157715,4922.228849,396.8103927,2913.441747,2617.890152,3204.235347,2141.077525,599.2059644,4878.948376,2928.445191,1865.445593,14871.62067,3902.305124,4555.396908,940.5420017,1711.909271,1038.579134,2163.013831,5218.640206,420.7058902,3088.886093,2775.536697,3397.190973,2270.010923,635.2895068,5172.75343,3104.793029,1959.644618,15622.58987,4099.35903,4785.429856,988.0363593,1798.355205,1091.024052,2272.239099,5482.164816,441.9501897,3244.864944,2915.692407,3568.738232,2384.639202,667.3695914,5433.960904,3261.575129,2031.684413,16196.90225,4250.058284,4961.350214,1024.358219,1864.465732,1131.13191,2355.770386,5683.698309,458.1970135,3364.151575,3022.878108,3699.930983,2472.302504,691.9032072,5633.722342,3381.476054,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
14,55432.53,58770.62,61738.34,64007.95,8700,0,1766.786786,14085.0974,3695.92185,4314.473223,890.7990596,1621.370621,983.6512498,2048.617376,4942.639223,398.4557953,2925.522542,2628.74542,3217.521938,2149.955655,601.6906148,4899.179284,2940.588198,1873.180797,14933.2869,3918.486311,4574.286187,944.4420263,1719.007826,1042.885676,2171.982923,5240.279671,422.4503772,3101.69438,2787.045658,3411.277669,2279.423686,637.9237801,5194.202621,3117.667274,1967.770426,15687.37005,4116.357315,4805.272983,992.1333227,1805.812213,1095.548061,2281.661102,5504.897004,443.7827677,3258.320009,2927.782534,3583.536261,2394.527278,670.1368872,5456.493212,3275.099483,2040.108938,16264.06385,4267.681455,4981.922808,1028.605793,1872.196873,1135.82223,2365.538758,5707.266171,460.0969602,3378.10127,3035.412688,3715.273013,2482.554083,694.7722334,5657.082975,3395.497585,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
15,57027.36,60461.48,63514.59,65849.5,8700,0,1775.147272,14151.7485,3713.41106,4334.889436,895.0143466,1629.042994,988.3059161,2058.311492,4966.027934,400.3412998,2939.3662,2641.18472,3232.747346,2160.129308,604.5378323,4922.362343,2954.503147,1882.044742,15003.95166,3937.028702,4595.931842,948.9111534,1727.142221,1047.820641,2182.260809,5265.076826,424.4494247,3116.371689,2800.234039,3427.419933,2290.209985,640.942454,5218.781739,3132.420167,1977.081972,15761.60314,4135.836037,4828.011675,996.8281264,1814.357369,1100.732227,2292.457988,5530.946336,445.8827607,3273.738474,2941.636886,3600.493659,2405.858251,673.3079944,5482.313496,3290.597349,2049.762792,16341.02588,4287.876247,5005.497411,1033.473186,1881.056163,1141.196973,2376.732555,5734.273119,462.2741523,3394.086544,3049.776349,3732.853792,2494.301601,698.0599157,5683.852455,3411.565179,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
16,58839.88,62383.15,65533.3,67942.42,8700,0,1825.498065,14553.1528,3818.739329,4457.845499,920.4007936,1675.249643,1016.338512,2116.694037,5106.885794,411.6966966,3022.739236,2716.100051,3324.44193,2221.399844,621.6851189,5061.981659,3038.305532,1935.427606,15429.52809,4048.699727,4726.292187,975.826345,1776.131385,1077.541331,2244.159088,5414.416994,436.4886313,3204.76536,2879.660691,3524.636267,2355.170166,659.1223319,5366.80878,3221.269042,2033.160499,16208.66983,4253.146092,4964.9548,1025.102449,1865.820329,1131.953716,2357.481932,5687.827705,458.5299088,3366.595743,3025.07433,3702.619106,2474.098714,692.4058979,5637.815429,3383.932808,2107.902859,16804.52748,4409.498813,5147.474794,1062.786919,1934.410987,1173.566216,2444.146887,5896.921708,475.3862306,3490.3574,3136.281092,3838.733541,2565.050696,717.8598899,5845.070898,3508.331804,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
17,60611.17,64261.11,67506.09,69987.72,8700,0,1892.068828,15083.86521,3957.997975,4620.410544,953.965213,1736.341269,1053.40151,2193.883895,5293.119506,426.7101133,3132.970005,2815.148553,3445.674945,2302.408026,644.3562207,5246.577844,3149.10396,2006.007189,15992.19944,4196.34438,4898.646725,1011.411978,1840.901883,1116.836222,2325.997236,5611.865502,452.4061399,3321.634108,2984.673788,3653.169805,2441.056575,683.1586631,5562.52115,3338.739633,2107.304125,16799.75428,4408.246327,5146.01269,1062.485042,1933.861531,1173.232873,2443.452645,5895.24673,475.2512005,3489.365989,3135.390252,3837.643176,2564.322111,717.6559869,5843.410647,3507.335287,2184.772128,17417.34118,4570.300791,5335.188673,1101.543759,2004.953496,1216.362864,2533.278027,6111.965802,492.7222249,3617.640884,3250.652411,3978.72132,2658.590856,744.0382142,6058.224138,3636.270764,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
18,62744,66522.37,69881.54,72450.5,8700,0,1970.53841,15709.43685,4122.147631,4812.032369,993.5289177,1808.352377,1097.089125,2284.870623,5512.640524,444.4070193,3262.903358,2931.90093,3588.577079,2397.895565,671.0795421,5464.168644,3279.706435,2089.202125,16655.44234,4370.378953,5101.807812,1053.358167,1917.249423,1163.154659,2422.463088,5844.605841,471.1687347,3459.391908,3108.456868,3804.677352,2542.294271,711.4912344,5793.215036,3477.206849,2194.700139,17496.48881,4591.069087,5359.432761,1106.549379,2014.064376,1221.890242,2544.789713,6139.73971,494.9612462,3634.080116,3265.42398,3996.801369,2670.671987,747.4192622,6085.753834,3652.794654,2275.380965,18139.68883,4759.84442,5556.45442,1147.227974,2088.104732,1266.808959,2638.340414,6365.44675,513.1568446,3767.674943,3385.466395,4143.730432,2768.850329,774.8956369,6309.476263,3787.077459,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
19,63748.08,67586.92,70999.84,73609.91,8700,0,2009.522699,16020.22564,4203.698437,4907.23156,1013.184469,1844.128047,1118.793467,2330.073527,5621.700247,453.1989778,3327.455244,2989.904404,3659.571954,2445.334506,684.3558928,5572.26942,3344.590745,2130.534006,16984.94649,4456.840661,5202.739796,1074.197354,1955.179466,1186.166013,2470.388062,5960.233023,480.4901355,3527.831039,3169.953249,3879.947463,2592.589934,725.5670727,5907.825525,3545.998422,2238.119148,17842.63187,4681.896835,5465.461487,1128.440879,2053.909765,1246.063596,2595.134745,6261.205695,504.7533479,3705.975204,3330.025732,4075.872379,2723.507419,762.2058852,6206.151785,3725.059981,2320.396129,18498.55668,4854.011148,5666.380939,1169.924242,2129.414903,1291.870966,2690.536213,6491.378027,523.3089202,3842.213015,3452.443015,4225.708225,2823.628081,790.2258409,6434.300244,3861.99938,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
20,62954.98,66746.06,70116.52,72694.12,8700,0,1992.895665,15887.67235,4168.916527,4866.628531,1004.801257,1828.869509,1109.536435,2310.794216,5575.185618,449.4491545,3299.923475,2965.165572,3629.292212,2425.101512,678.6934492,5526.163788,3316.917196,2112.90571,16844.41098,4419.964221,5159.691697,1065.309314,1939.002075,1176.351533,2449.947772,5910.917333,476.5145019,3498.641338,3143.724672,3847.844307,2571.138531,719.5636429,5858.943461,3516.658402,2219.600679,17694.99977,4643.158254,5420.239596,1119.104021,2036.915468,1235.753516,2573.662285,6209.399721,500.5769576,3675.311516,3302.472696,4042.148116,2700.972789,755.8993014,6154.801334,3694.238384,2301.196891,18345.49738,4813.848471,5619.496616,1160.244146,2111.795867,1281.18187,2668.27439,6437.667579,518.9789988,3810.422078,3423.877083,4190.744202,2800.26504,783.6874166,6381.062065,3830.04473,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
21,62158.04,65901.14,69228.93,71773.9,8700,0,1964.996065,15665.25242,4110.55366,4798.498026,990.7345138,1803.266197,1094.003448,2278.444186,5497.135647,443.1570782,3253.726102,2923.654652,3578.483831,2391.151234,669.1920608,5448.8001,3270.481919,2083.326026,16608.59717,4358.086805,5087.458445,1050.395487,1911.856959,1159.883166,2415.649658,5828.167277,469.8435235,3449.662008,3099.714008,3793.9763,2535.143804,709.490091,5776.921014,3467.426842,2188.527316,17447.27811,4578.156226,5344.358797,1103.437093,2008.39961,1218.453549,2537.632226,6122.471051,493.5691161,3623.858887,3256.239634,3985.559948,2663.160443,745.3170674,6068.637016,3642.520789,2268.981219,18088.66906,4746.456861,5540.826312,1144.001276,2082.231719,1263.245928,2630.919806,6347.543266,511.7135374,3757.077964,3375.944417,4132.075758,2761.062649,772.716162,6291.730203,3776.425909,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
22,60694.6,64349.56,67599.01,70084.06,8700,0,1927.640035,15367.44437,4032.408992,4707.275026,971.8999172,1768.984772,1073.205632,2235.129276,5392.631029,434.7323341,3191.87036,2868.073813,3510.454205,2345.693678,656.4702244,5345.214376,3208.307636,2043.720457,16292.85544,4275.236349,4990.742094,1030.426691,1875.511143,1137.832927,2369.72637,5717.369503,460.9114503,3384.08138,3040.786151,3721.850003,2486.948843,696.0021592,5667.097469,3401.50849,2146.921792,17115.59244,4491.122087,5242.75858,1082.459937,1970.218447,1195.289845,2489.38996,6006.078345,484.1860018,3554.966647,3194.336109,3909.791503,2612.531791,731.1480384,5953.267735,3573.273771,2225.846206,17744.79007,4656.223202,5435.491102,1122.252964,2042.646953,1239.230686,2580.904074,6226.87177,501.9854843,3685.653132,3311.765215,4053.521939,2708.572803,758.0262558,6172.119754,3704.633256,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
23,61094.51,64773.55,68044.41,70545.83,8700,0,1940.728736,15471.78952,4059.789102,4739.237487,978.4991298,1780.996203,1080.492712,2250.305833,5429.247065,437.6841723,3213.543202,2887.548072,3534.290235,2361.620969,660.9276659,5381.508452,3230.092087,2057.597345,16403.48414,4304.26526,5024.6293,1037.423301,1888.245889,1145.558828,2385.816844,5756.190517,464.0410451,3407.059337,3061.433129,3747.121414,2503.835258,700.7280231,5705.577136,3424.604778,2161.499419,17231.80754,4521.616866,5278.356981,1089.809854,1983.596257,1203.405878,2506.29295,6046.859696,487.4736311,3579.104917,3216.025693,3936.339039,2630.270917,736.1125432,5993.690501,3597.536348,2240.959731,17865.27743,4687.839019,5472.39816,1129.873076,2056.516553,1247.645079,2598.428446,6269.152312,505.3939723,3710.678765,3334.252145,4081.045407,2726.964049,763.1732642,6214.02853,3729.787765,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
24,61836.78,65560.52,68871.12,71402.94,8700,0,1974.421182,15740.39091,4130.26996,4821.514056,995.4865786,1811.915577,1099.250843,2289.372759,5523.502698,445.2826842,3269.332622,2937.677982,3595.648054,2402.620408,672.4018452,5474.935307,3286.168808,2093.318714,16688.26042,4378.9904,5111.860477,1055.433716,1921.027195,1165.446553,2427.236339,5856.122123,472.0971312,3466.208337,3114.581809,3812.174134,2547.303639,712.8931653,5804.630056,3484.05838,2199.024602,17530.9641,4600.115385,5369.993053,1108.729737,2018.032913,1224.29787,2549.803997,6151.837527,495.9365238,3641.240752,3271.858211,4004.676714,2675.934311,748.891986,6097.745276,3659.992165,2279.864403,18175.43149,4769.223275,5567.402926,1149.488485,2092.219158,1269.305095,2643.539031,6377.989303,514.167975,3775.098816,3392.137159,4151.895289,2774.306106,776.4225006,6321.908531,3794.539562,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
25,57199.98,60644.5,63706.85,66048.82,8700,0,1899.364683,15142.0289,3973.260094,4638.226939,957.643722,1743.036636,1057.463446,2202.343555,5313.52988,428.355516,3145.0508,2826.003823,3458.961537,2311.286158,646.8408712,5266.808753,3161.246968,2013.742393,16053.86568,4212.525568,4917.536004,1015.312003,1848.000437,1121.142764,2334.966329,5633.504966,454.1506271,3334.442396,2996.18275,3667.256501,2450.469338,685.7929366,5583.970343,3351.61388,2115.429932,16864.53447,4425.244613,5165.855817,1066.582006,1941.318539,1177.756882,2452.874647,5917.978919,477.0837787,3502.821054,3147.48038,3852.441205,2574.210189,720.4232828,5865.942955,3520.859643,2193.196653,17484.50279,4587.923962,5355.761266,1105.791334,2012.684636,1221.053183,2543.046397,6135.533663,494.6221716,3631.590579,3263.186992,3994.063349,2668.842435,746.9072404,6081.584771,3650.292297,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
26,54849.45,58152.43,61088.94,63334.67,8700,0,1835.017121,14629.04018,3838.652136,4481.090924,925.2002214,1683.985228,1021.638208,2127.731533,5133.515639,413.8434881,3038.501303,2730.263148,3341.777225,2232.983328,624.9268946,5088.37735,3054.14877,1945.51989,15509.98533,4069.811663,4750.937427,980.9147893,1785.393018,1083.160168,2255.861251,5442.65046,438.7647004,3221.476602,2894.676674,3543.015476,2367.451196,662.5593239,5394.793992,3238.066342,2043.762411,16293.1899,4275.324112,4990.844546,1030.447843,1875.549645,1137.856286,2369.775016,5717.486871,460.920912,3384.150849,3040.848572,3721.926406,2486.999896,696.016447,5667.213805,3401.578318,2118.894515,16892.15465,4432.492135,5174.316289,1068.328819,1944.497968,1179.685775,2456.891886,5927.671194,477.8651311,3508.557861,3152.635221,3858.750609,2578.426147,721.6031687,5875.550006,3526.625993,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
27,53550.96,56775.74,59642.73,61835.3,8700,0,1794.49851,14306.01956,3753.8917,4382.144938,904.7710781,1646.801519,999.0796378,2080.74956,5020.163604,404.7055007,2971.408822,2669.976806,3267.988175,2183.677312,611.1280208,4976.022005,2986.71078,1902.561291,15167.51275,3979.947043,4646.033019,959.2554247,1745.970145,1059.243145,2206.050073,5322.472487,429.0764331,3150.343883,2830.759953,3464.782927,2315.176025,647.9294966,5275.672728,3166.567308,1998.634541,15933.42355,4180.921618,4880.642802,1007.69475,1834.136044,1112.73153,2317.448533,5591.240295,450.7434183,3309.426156,2973.704262,3639.743364,2432.084996,680.6478603,5542.077299,3326.468812,2072.107669,16519.16269,4334.619247,5060.063346,1044.739285,1901.561934,1153.637391,2402.641795,5796.783584,467.3134958,3431.086164,3083.022574,3773.546382,2521.492484,705.6696073,5745.813275,3448.755337,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
