Time_index,AC_price1,AC_max1,AL_price1,AL_max1,AP_price1,AP_max1,AM_price1,AM_max1,BA_price1,BA_max1,BA_price2,BA_max2,BA_price3,BA_max3,CE_price1,CE_max1,CE_price2,CE_max2,CE_price3,CE_max3,DF_price1,DF_max1,DF_price2,DF_max2,DF_price3,DF_max3,ES_price1,ES_max1,ES_price2,ES_max2,ES_price3,ES_max3,GO_price1,GO_max1,GO_price2,GO_max2,GO_price3,GO_max3,MA_price1,MA_max1,MA_price2,MA_max2,MA_price3,MA_max3,MT_price1,MT_max1,MT_price2,MT_max2,MT_price3,MT_max3,MS_price1,MS_max1,MS_price2,MS_max2,MS_price3,MS_max3,MG_price1,MG_max1,MG_price2,MG_max2,MG_price3,MG_max3,PA_price1,PA_max1,PA_price2,PA_max2,PA_price3,PA_max3,PB_price1,PB_max1,PR_price1,PR_max1,PR_price2,PR_max2,PR_price3,PR_max3,PE_price1,PE_max1,PE_price2,PE_max2,PE_price3,PE_max3,PI_price1,PI_max1,PI_price2,PI_max2,PI_price3,PI_max3,RJ_price1,RJ_max1,RJ_price2,RJ_max2,RJ_price3,RJ_max3,RN_price1,RN_max1,RS_price1,RS_max1,RS_price2,RS_max2,RS_price3,RS_max3,RO_price1,RO_max1,RO_price2,RO_max2,RR_price1,RR_max1,SC_price1,SC_max1,SC_price2,SC_max2,SC_price3,SC_max3,SP_price1,SP_max1,SP_price2,SP_max2,SP_price3,SP_max3,SE_price1,SE_max1,SE_price2,SE_max2,SE_price3,SE_max3,TO_price1,TO_max1,TO_price2,TO_max2,TO_price3,TO_max3
301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.136986301369863,19.0,17404.1397260274,26.0,20951.084931506848,17.0,1.063013698630137,19.0,415.05068493150685,24.0,0.7520547945205479,13.0,0.00684931506849315,17.0,0.8438356164383561,24.0,0.17123287671232876,14.0,0.00684931506849315,17.0,104.05616438356165,26.0,265.23972602739724,12.0,0.021917808219178082,19.0,3759.454794520548,27.0,4071.286301369863,12.0,0.0684931506849315,19.0,4890.321917808219,26.0,11415.127397260274,11.0,0.015068493150684932,18.0,7736.079452054794,25.0,7626.63698630137,11.0,0.00684931506849315,18.0,5041.258904109589,25.0,4648.545205479452,11.0,0.028767123287671233,20.0,6060.52602739726,28.0,980.3356164383562,23.0,0.0,23.0,0.0,24.0,0.0,17.0,489.18219178082194,13.0,0.023287671232876714,20.0,3800.6602739726027,27.0,488.0643835616438,17.0,0.8054794520547945,17.0,1111.6780821917807,24.0,0.2410958904109589,12.0,0.03424657534246575,19.0,2524.976712328767,25.0,3366.3465753424657,15.0,206.54383561643834,17.0,326.25616438356167,19.0,26.03698630136986,17.0,649.5589041095891,15.0,0.04246575342465753,22.0,78.25342465753425,26.0,33.9013698630137,16.0,0.0,22.0,0.0,0.0,0.0,15.0,0.023287671232876714,20.0,15.945205479452055,28.0,140.98356164383563,12.0,0.00684931506849315,20.0,8362.397260273972,28.0,325.9109589041096,19.0,913.931506849315,23.0,1.2328767123287672,24.0,19.754794520547946,12.0,0.0,19.0,0.0,25.0,0.0
302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.136986301369863,19.0,17404.1397260274,26.0,20951.084931506848,17.0,1.063013698630137,19.0,415.05068493150685,24.0,0.7520547945205479,13.0,0.00684931506849315,17.0,0.8438356164383561,24.0,0.17123287671232876,14.0,0.00684931506849315,17.0,104.05616438356165,26.0,265.23972602739724,12.0,0.021917808219178082,19.0,3759.454794520548,27.0,4071.286301369863,12.0,0.0684931506849315,19.0,4890.321917808219,26.0,11415.127397260274,11.0,0.015068493150684932,18.0,7736.079452054794,25.0,7626.63698630137,11.0,0.00684931506849315,18.0,5041.258904109589,25.0,4648.545205479452,11.0,0.028767123287671233,20.0,6060.52602739726,28.0,980.3356164383562,23.0,0.0,23.0,0.0,24.0,0.0,17.0,489.18219178082194,13.0,0.023287671232876714,20.0,3800.6602739726027,27.0,488.0643835616438,17.0,0.8054794520547945,17.0,1111.6780821917807,24.0,0.2410958904109589,12.0,0.03424657534246575,19.0,2524.976712328767,25.0,3366.3465753424657,15.0,206.54383561643834,17.0,326.25616438356167,19.0,26.03698630136986,17.0,649.5589041095891,15.0,0.04246575342465753,22.0,78.25342465753425,26.0,33.9013698630137,16.0,0.0,22.0,0.0,0.0,0.0,15.0,0.023287671232876714,20.0,15.945205479452055,28.0,140.98356164383563,12.0,0.00684931506849315,20.0,8362.397260273972,28.0,325.9109589041096,19.0,913.931506849315,23.0,1.2328767123287672,24.0,19.754794520547946,12.0,0.0,19.0,0.0,25.0,0.0
303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.136986301369863,19.0,17404.1397260274,26.0,20951.084931506848,17.0,1.063013698630137,19.0,415.05068493150685,24.0,0.7520547945205479,13.0,0.00684931506849315,17.0,0.8438356164383561,24.0,0.17123287671232876,14.0,0.00684931506849315,17.0,104.05616438356165,26.0,265.23972602739724,12.0,0.021917808219178082,19.0,3759.454794520548,27.0,4071.286301369863,12.0,0.0684931506849315,19.0,4890.321917808219,26.0,11415.127397260274,11.0,0.015068493150684932,18.0,7736.079452054794,25.0,7626.63698630137,11.0,0.00684931506849315,18.0,5041.258904109589,25.0,4648.545205479452,11.0,0.028767123287671233,20.0,6060.52602739726,28.0,980.3356164383562,23.0,0.0,23.0,0.0,24.0,0.0,17.0,489.18219178082194,13.0,0.023287671232876714,20.0,3800.6602739726027,27.0,488.0643835616438,17.0,0.8054794520547945,17.0,1111.6780821917807,24.0,0.2410958904109589,12.0,0.03424657534246575,19.0,2524.976712328767,25.0,3366.3465753424657,15.0,206.54383561643834,17.0,326.25616438356167,19.0,26.03698630136986,17.0,649.5589041095891,15.0,0.04246575342465753,22.0,78.25342465753425,26.0,33.9013698630137,16.0,0.0,22.0,0.0,0.0,0.0,15.0,0.023287671232876714,20.0,15.945205479452055,28.0,140.98356164383563,12.0,0.00684931506849315,20.0,8362.397260273972,28.0,325.9109589041096,19.0,913.931506849315,23.0,1.2328767123287672,24.0,19.754794520547946,12.0,0.0,19.0,0.0,25.0,0.0
304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.136986301369863,19.0,17404.1397260274,26.0,20951.084931506848,17.0,1.063013698630137,19.0,415.05068493150685,24.0,0.7520547945205479,13.0,0.00684931506849315,17.0,0.8438356164383561,24.0,0.17123287671232876,14.0,0.00684931506849315,17.0,104.05616438356165,26.0,265.23972602739724,12.0,0.021917808219178082,19.0,3759.454794520548,27.0,4071.286301369863,12.0,0.0684931506849315,19.0,4890.321917808219,26.0,11415.127397260274,11.0,0.015068493150684932,18.0,7736.079452054794,25.0,7626.63698630137,11.0,0.00684931506849315,18.0,5041.258904109589,25.0,4648.545205479452,11.0,0.028767123287671233,20.0,6060.52602739726,28.0,980.3356164383562,23.0,0.0,23.0,0.0,24.0,0.0,17.0,489.18219178082194,13.0,0.023287671232876714,20.0,3800.6602739726027,27.0,488.0643835616438,17.0,0.8054794520547945,17.0,1111.6780821917807,24.0,0.2410958904109589,12.0,0.03424657534246575,19.0,2524.976712328767,25.0,3366.3465753424657,15.0,206.54383561643834,17.0,326.25616438356167,19.0,26.03698630136986,17.0,649.5589041095891,15.0,0.04246575342465753,22.0,78.25342465753425,26.0,33.9013698630137,16.0,0.0,22.0,0.0,0.0,0.0,15.0,0.023287671232876714,20.0,15.945205479452055,28.0,140.98356164383563,12.0,0.00684931506849315,20.0,8362.397260273972,28.0,325.9109589041096,19.0,913.931506849315,23.0,1.2328767123287672,24.0,19.754794520547946,12.0,0.0,19.0,0.0,25.0,0.0
305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.136986301369863,19.0,17404.1397260274,26.0,20951.084931506848,17.0,1.063013698630137,19.0,415.05068493150685,24.0,0.7520547945205479,13.0,0.00684931506849315,17.0,0.8438356164383561,24.0,0.17123287671232876,14.0,0.00684931506849315,17.0,104.05616438356165,26.0,265.23972602739724,12.0,0.021917808219178082,19.0,3759.454794520548,27.0,4071.286301369863,12.0,0.0684931506849315,19.0,4890.321917808219,26.0,11415.127397260274,11.0,0.015068493150684932,18.0,7736.079452054794,25.0,7626.63698630137,11.0,0.00684931506849315,18.0,5041.258904109589,25.0,4648.545205479452,11.0,0.028767123287671233,20.0,6060.52602739726,28.0,980.3356164383562,23.0,0.0,23.0,0.0,24.0,0.0,17.0,489.18219178082194,13.0,0.023287671232876714,20.0,3800.6602739726027,27.0,488.0643835616438,17.0,0.8054794520547945,17.0,1111.6780821917807,24.0,0.2410958904109589,12.0,0.03424657534246575,19.0,2524.976712328767,25.0,3366.3465753424657,15.0,206.54383561643834,17.0,326.25616438356167,19.0,26.03698630136986,17.0,649.5589041095891,15.0,0.04246575342465753,22.0,78.25342465753425,26.0,33.9013698630137,16.0,0.0,22.0,0.0,0.0,0.0,15.0,0.023287671232876714,20.0,15.945205479452055,28.0,140.98356164383563,12.0,0.00684931506849315,20.0,8362.397260273972,28.0,325.9109589041096,19.0,913.931506849315,23.0,1.2328767123287672,24.0,19.754794520547946,12.0,0.0,19.0,0.0,25.0,0.0
306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.136986301369863,19.0,17404.1397260274,26.0,20951.084931506848,17.0,1.063013698630137,19.0,415.05068493150685,24.0,0.7520547945205479,13.0,0.00684931506849315,17.0,0.8438356164383561,24.0,0.17123287671232876,14.0,0.00684931506849315,17.0,104.05616438356165,26.0,265.23972602739724,12.0,0.021917808219178082,19.0,3759.454794520548,27.0,4071.286301369863,12.0,0.0684931506849315,19.0,4890.321917808219,26.0,11415.127397260274,11.0,0.015068493150684932,18.0,7736.079452054794,25.0,7626.63698630137,11.0,0.00684931506849315,18.0,5041.258904109589,25.0,4648.545205479452,11.0,0.028767123287671233,20.0,6060.52602739726,28.0,980.3356164383562,23.0,0.0,23.0,0.0,24.0,0.0,17.0,489.18219178082194,13.0,0.023287671232876714,20.0,3800.6602739726027,27.0,488.0643835616438,17.0,0.8054794520547945,17.0,1111.6780821917807,24.0,0.2410958904109589,12.0,0.03424657534246575,19.0,2524.976712328767,25.0,3366.3465753424657,15.0,206.54383561643834,17.0,326.25616438356167,19.0,26.03698630136986,17.0,649.5589041095891,15.0,0.04246575342465753,22.0,78.25342465753425,26.0,33.9013698630137,16.0,0.0,22.0,0.0,0.0,0.0,15.0,0.023287671232876714,20.0,15.945205479452055,28.0,140.98356164383563,12.0,0.00684931506849315,20.0,8362.397260273972,28.0,325.9109589041096,19.0,913.931506849315,23.0,1.2328767123287672,24.0,19.754794520547946,12.0,0.0,19.0,0.0,25.0,0.0
307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.136986301369863,19.0,17404.1397260274,26.0,20951.084931506848,17.0,1.063013698630137,19.0,415.05068493150685,24.0,0.7520547945205479,13.0,0.00684931506849315,17.0,0.8438356164383561,24.0,0.17123287671232876,14.0,0.00684931506849315,17.0,104.05616438356165,26.0,265.23972602739724,12.0,0.021917808219178082,19.0,3759.454794520548,27.0,4071.286301369863,12.0,0.0684931506849315,19.0,4890.321917808219,26.0,11415.127397260274,11.0,0.015068493150684932,18.0,7736.079452054794,25.0,7626.63698630137,11.0,0.00684931506849315,18.0,5041.258904109589,25.0,4648.545205479452,11.0,0.028767123287671233,20.0,6060.52602739726,28.0,980.3356164383562,23.0,0.0,23.0,0.0,24.0,0.0,17.0,489.18219178082194,13.0,0.023287671232876714,20.0,3800.6602739726027,27.0,488.0643835616438,17.0,0.8054794520547945,17.0,1111.6780821917807,24.0,0.2410958904109589,12.0,0.03424657534246575,19.0,2524.976712328767,25.0,3366.3465753424657,15.0,206.54383561643834,17.0,326.25616438356167,19.0,26.03698630136986,17.0,649.5589041095891,15.0,0.04246575342465753,22.0,78.25342465753425,26.0,33.9013698630137,16.0,0.0,22.0,0.0,0.0,0.0,15.0,0.023287671232876714,20.0,15.945205479452055,28.0,140.98356164383563,12.0,0.00684931506849315,20.0,8362.397260273972,28.0,325.9109589041096,19.0,913.931506849315,23.0,1.2328767123287672,24.0,19.754794520547946,12.0,0.0,19.0,0.0,25.0,0.0
308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.136986301369863,19.0,17404.1397260274,26.0,20951.084931506848,17.0,1.063013698630137,19.0,415.05068493150685,24.0,0.7520547945205479,13.0,0.00684931506849315,17.0,0.8438356164383561,24.0,0.17123287671232876,14.0,0.00684931506849315,17.0,104.05616438356165,26.0,265.23972602739724,12.0,0.021917808219178082,19.0,3759.454794520548,27.0,4071.286301369863,12.0,0.0684931506849315,19.0,4890.321917808219,26.0,11415.127397260274,11.0,0.015068493150684932,18.0,7736.079452054794,25.0,7626.63698630137,11.0,0.00684931506849315,18.0,5041.258904109589,25.0,4648.545205479452,11.0,0.028767123287671233,20.0,6060.52602739726,28.0,980.3356164383562,23.0,0.0,23.0,0.0,24.0,0.0,17.0,489.18219178082194,13.0,0.023287671232876714,20.0,3800.6602739726027,27.0,488.0643835616438,17.0,0.8054794520547945,17.0,1111.6780821917807,24.0,0.2410958904109589,12.0,0.03424657534246575,19.0,2524.976712328767,25.0,3366.3465753424657,15.0,206.54383561643834,17.0,326.25616438356167,19.0,26.03698630136986,17.0,649.5589041095891,15.0,0.04246575342465753,22.0,78.25342465753425,26.0,33.9013698630137,16.0,0.0,22.0,0.0,0.0,0.0,15.0,0.023287671232876714,20.0,15.945205479452055,28.0,140.98356164383563,12.0,0.00684931506849315,20.0,8362.397260273972,28.0,325.9109589041096,19.0,913.931506849315,23.0,1.2328767123287672,24.0,19.754794520547946,12.0,0.0,19.0,0.0,25.0,0.0
309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.136986301369863,19.0,17404.1397260274,26.0,20951.084931506848,17.0,1.063013698630137,19.0,415.05068493150685,24.0,0.7520547945205479,13.0,0.00684931506849315,17.0,0.8438356164383561,24.0,0.17123287671232876,14.0,0.00684931506849315,17.0,104.05616438356165,26.0,265.23972602739724,12.0,0.021917808219178082,19.0,3759.454794520548,27.0,4071.286301369863,12.0,0.0684931506849315,19.0,4890.321917808219,26.0,11415.127397260274,11.0,0.015068493150684932,18.0,7736.079452054794,25.0,7626.63698630137,11.0,0.00684931506849315,18.0,5041.258904109589,25.0,4648.545205479452,11.0,0.028767123287671233,20.0,6060.52602739726,28.0,980.3356164383562,23.0,0.0,23.0,0.0,24.0,0.0,17.0,489.18219178082194,13.0,0.023287671232876714,20.0,3800.6602739726027,27.0,488.0643835616438,17.0,0.8054794520547945,17.0,1111.6780821917807,24.0,0.2410958904109589,12.0,0.03424657534246575,19.0,2524.976712328767,25.0,3366.3465753424657,15.0,206.54383561643834,17.0,326.25616438356167,19.0,26.03698630136986,17.0,649.5589041095891,15.0,0.04246575342465753,22.0,78.25342465753425,26.0,33.9013698630137,16.0,0.0,22.0,0.0,0.0,0.0,15.0,0.023287671232876714,20.0,15.945205479452055,28.0,140.98356164383563,12.0,0.00684931506849315,20.0,8362.397260273972,28.0,325.9109589041096,19.0,913.931506849315,23.0,1.2328767123287672,24.0,19.754794520547946,12.0,0.0,19.0,0.0,25.0,0.0
310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.136986301369863,19.0,17404.1397260274,26.0,20951.084931506848,17.0,1.063013698630137,19.0,415.05068493150685,24.0,0.7520547945205479,13.0,0.00684931506849315,17.0,0.8438356164383561,24.0,0.17123287671232876,14.0,0.00684931506849315,17.0,104.05616438356165,26.0,265.23972602739724,12.0,0.021917808219178082,19.0,3759.454794520548,27.0,4071.286301369863,12.0,0.0684931506849315,19.0,4890.321917808219,26.0,11415.127397260274,11.0,0.015068493150684932,18.0,7736.079452054794,25.0,7626.63698630137,11.0,0.00684931506849315,18.0,5041.258904109589,25.0,4648.545205479452,11.0,0.028767123287671233,20.0,6060.52602739726,28.0,980.3356164383562,23.0,0.0,23.0,0.0,24.0,0.0,17.0,489.18219178082194,13.0,0.023287671232876714,20.0,3800.6602739726027,27.0,488.0643835616438,17.0,0.8054794520547945,17.0,1111.6780821917807,24.0,0.2410958904109589,12.0,0.03424657534246575,19.0,2524.976712328767,25.0,3366.3465753424657,15.0,206.54383561643834,17.0,326.25616438356167,19.0,26.03698630136986,17.0,649.5589041095891,15.0,0.04246575342465753,22.0,78.25342465753425,26.0,33.9013698630137,16.0,0.0,22.0,0.0,0.0,0.0,15.0,0.023287671232876714,20.0,15.945205479452055,28.0,140.98356164383563,12.0,0.00684931506849315,20.0,8362.397260273972,28.0,325.9109589041096,19.0,913.931506849315,23.0,1.2328767123287672,24.0,19.754794520547946,12.0,0.0,19.0,0.0,25.0,0.0
311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.136986301369863,19.0,17404.1397260274,26.0,20951.084931506848,17.0,1.063013698630137,19.0,415.05068493150685,24.0,0.7520547945205479,13.0,0.00684931506849315,17.0,0.8438356164383561,24.0,0.17123287671232876,14.0,0.00684931506849315,17.0,104.05616438356165,26.0,265.23972602739724,12.0,0.021917808219178082,19.0,3759.454794520548,27.0,4071.286301369863,12.0,0.0684931506849315,19.0,4890.321917808219,26.0,11415.127397260274,11.0,0.015068493150684932,18.0,7736.079452054794,25.0,7626.63698630137,11.0,0.00684931506849315,18.0,5041.258904109589,25.0,4648.545205479452,11.0,0.028767123287671233,20.0,6060.52602739726,28.0,980.3356164383562,23.0,0.0,23.0,0.0,24.0,0.0,17.0,489.18219178082194,13.0,0.023287671232876714,20.0,3800.6602739726027,27.0,488.0643835616438,17.0,0.8054794520547945,17.0,1111.6780821917807,24.0,0.2410958904109589,12.0,0.03424657534246575,19.0,2524.976712328767,25.0,3366.3465753424657,15.0,206.54383561643834,17.0,326.25616438356167,19.0,26.03698630136986,17.0,649.5589041095891,15.0,0.04246575342465753,22.0,78.25342465753425,26.0,33.9013698630137,16.0,0.0,22.0,0.0,0.0,0.0,15.0,0.023287671232876714,20.0,15.945205479452055,28.0,140.98356164383563,12.0,0.00684931506849315,20.0,8362.397260273972,28.0,325.9109589041096,19.0,913.931506849315,23.0,1.2328767123287672,24.0,19.754794520547946,12.0,0.0,19.0,0.0,25.0,0.0
312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.136986301369863,19.0,17404.1397260274,26.0,20951.084931506848,17.0,1.063013698630137,19.0,415.05068493150685,24.0,0.7520547945205479,13.0,0.00684931506849315,17.0,0.8438356164383561,24.0,0.17123287671232876,14.0,0.00684931506849315,17.0,104.05616438356165,26.0,265.23972602739724,12.0,0.021917808219178082,19.0,3759.454794520548,27.0,4071.286301369863,12.0,0.0684931506849315,19.0,4890.321917808219,26.0,11415.127397260274,11.0,0.015068493150684932,18.0,7736.079452054794,25.0,7626.63698630137,11.0,0.00684931506849315,18.0,5041.258904109589,25.0,4648.545205479452,11.0,0.028767123287671233,20.0,6060.52602739726,28.0,980.3356164383562,23.0,0.0,23.0,0.0,24.0,0.0,17.0,489.18219178082194,13.0,0.023287671232876714,20.0,3800.6602739726027,27.0,488.0643835616438,17.0,0.8054794520547945,17.0,1111.6780821917807,24.0,0.2410958904109589,12.0,0.03424657534246575,19.0,2524.976712328767,25.0,3366.3465753424657,15.0,206.54383561643834,17.0,326.25616438356167,19.0,26.03698630136986,17.0,649.5589041095891,15.0,0.04246575342465753,22.0,78.25342465753425,26.0,33.9013698630137,16.0,0.0,22.0,0.0,0.0,0.0,15.0,0.023287671232876714,20.0,15.945205479452055,28.0,140.98356164383563,12.0,0.00684931506849315,20.0,8362.397260273972,28.0,325.9109589041096,19.0,913.931506849315,23.0,1.2328767123287672,24.0,19.754794520547946,12.0,0.0,19.0,0.0,25.0,0.0
313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.136986301369863,19.0,17404.1397260274,26.0,20951.084931506848,17.0,1.063013698630137,19.0,415.05068493150685,24.0,0.7520547945205479,13.0,0.00684931506849315,17.0,0.8438356164383561,24.0,0.17123287671232876,14.0,0.00684931506849315,17.0,104.05616438356165,26.0,265.23972602739724,12.0,0.021917808219178082,19.0,3759.454794520548,27.0,4071.286301369863,12.0,0.0684931506849315,19.0,4890.321917808219,26.0,11415.127397260274,11.0,0.015068493150684932,18.0,7736.079452054794,25.0,7626.63698630137,11.0,0.00684931506849315,18.0,5041.258904109589,25.0,4648.545205479452,11.0,0.028767123287671233,20.0,6060.52602739726,28.0,980.3356164383562,23.0,0.0,23.0,0.0,24.0,0.0,17.0,489.18219178082194,13.0,0.023287671232876714,20.0,3800.6602739726027,27.0,488.0643835616438,17.0,0.8054794520547945,17.0,1111.6780821917807,24.0,0.2410958904109589,12.0,0.03424657534246575,19.0,2524.976712328767,25.0,3366.3465753424657,15.0,206.54383561643834,17.0,326.25616438356167,19.0,26.03698630136986,17.0,649.5589041095891,15.0,0.04246575342465753,22.0,78.25342465753425,26.0,33.9013698630137,16.0,0.0,22.0,0.0,0.0,0.0,15.0,0.023287671232876714,20.0,15.945205479452055,28.0,140.98356164383563,12.0,0.00684931506849315,20.0,8362.397260273972,28.0,325.9109589041096,19.0,913.931506849315,23.0,1.2328767123287672,24.0,19.754794520547946,12.0,0.0,19.0,0.0,25.0,0.0
314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.136986301369863,19.0,17404.1397260274,26.0,20951.084931506848,17.0,1.063013698630137,19.0,415.05068493150685,24.0,0.7520547945205479,13.0,0.00684931506849315,17.0,0.8438356164383561,24.0,0.17123287671232876,14.0,0.00684931506849315,17.0,104.05616438356165,26.0,265.23972602739724,12.0,0.021917808219178082,19.0,3759.454794520548,27.0,4071.286301369863,12.0,0.0684931506849315,19.0,4890.321917808219,26.0,11415.127397260274,11.0,0.015068493150684932,18.0,7736.079452054794,25.0,7626.63698630137,11.0,0.00684931506849315,18.0,5041.258904109589,25.0,4648.545205479452,11.0,0.028767123287671233,20.0,6060.52602739726,28.0,980.3356164383562,23.0,0.0,23.0,0.0,24.0,0.0,17.0,489.18219178082194,13.0,0.023287671232876714,20.0,3800.6602739726027,27.0,488.0643835616438,17.0,0.8054794520547945,17.0,1111.6780821917807,24.0,0.2410958904109589,12.0,0.03424657534246575,19.0,2524.976712328767,25.0,3366.3465753424657,15.0,206.54383561643834,17.0,326.25616438356167,19.0,26.03698630136986,17.0,649.5589041095891,15.0,0.04246575342465753,22.0,78.25342465753425,26.0,33.9013698630137,16.0,0.0,22.0,0.0,0.0,0.0,15.0,0.023287671232876714,20.0,15.945205479452055,28.0,140.98356164383563,12.0,0.00684931506849315,20.0,8362.397260273972,28.0,325.9109589041096,19.0,913.931506849315,23.0,1.2328767123287672,24.0,19.754794520547946,12.0,0.0,19.0,0.0,25.0,0.0
315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.136986301369863,19.0,17404.1397260274,26.0,20951.084931506848,17.0,1.063013698630137,19.0,415.05068493150685,24.0,0.7520547945205479,13.0,0.00684931506849315,17.0,0.8438356164383561,24.0,0.17123287671232876,14.0,0.00684931506849315,17.0,104.05616438356165,26.0,265.23972602739724,12.0,0.021917808219178082,19.0,3759.454794520548,27.0,4071.286301369863,12.0,0.0684931506849315,19.0,4890.321917808219,26.0,11415.127397260274,11.0,0.015068493150684932,18.0,7736.079452054794,25.0,7626.63698630137,11.0,0.00684931506849315,18.0,5041.258904109589,25.0,4648.545205479452,11.0,0.028767123287671233,20.0,6060.52602739726,28.0,980.3356164383562,23.0,0.0,23.0,0.0,24.0,0.0,17.0,489.18219178082194,13.0,0.023287671232876714,20.0,3800.6602739726027,27.0,488.0643835616438,17.0,0.8054794520547945,17.0,1111.6780821917807,24.0,0.2410958904109589,12.0,0.03424657534246575,19.0,2524.976712328767,25.0,3366.3465753424657,15.0,206.54383561643834,17.0,326.25616438356167,19.0,26.03698630136986,17.0,649.5589041095891,15.0,0.04246575342465753,22.0,78.25342465753425,26.0,33.9013698630137,16.0,0.0,22.0,0.0,0.0,0.0,15.0,0.023287671232876714,20.0,15.945205479452055,28.0,140.98356164383563,12.0,0.00684931506849315,20.0,8362.397260273972,28.0,325.9109589041096,19.0,913.931506849315,23.0,1.2328767123287672,24.0,19.754794520547946,12.0,0.0,19.0,0.0,25.0,0.0
316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.136986301369863,19.0,17404.1397260274,26.0,20951.084931506848,17.0,1.063013698630137,19.0,415.05068493150685,24.0,0.7520547945205479,13.0,0.00684931506849315,17.0,0.8438356164383561,24.0,0.17123287671232876,14.0,0.00684931506849315,17.0,104.05616438356165,26.0,265.23972602739724,12.0,0.021917808219178082,19.0,3759.454794520548,27.0,4071.286301369863,12.0,0.0684931506849315,19.0,4890.321917808219,26.0,11415.127397260274,11.0,0.015068493150684932,18.0,7736.079452054794,25.0,7626.63698630137,11.0,0.00684931506849315,18.0,5041.258904109589,25.0,4648.545205479452,11.0,0.028767123287671233,20.0,6060.52602739726,28.0,980.3356164383562,23.0,0.0,23.0,0.0,24.0,0.0,17.0,489.18219178082194,13.0,0.023287671232876714,20.0,3800.6602739726027,27.0,488.0643835616438,17.0,0.8054794520547945,17.0,1111.6780821917807,24.0,0.2410958904109589,12.0,0.03424657534246575,19.0,2524.976712328767,25.0,3366.3465753424657,15.0,206.54383561643834,17.0,326.25616438356167,19.0,26.03698630136986,17.0,649.5589041095891,15.0,0.04246575342465753,22.0,78.25342465753425,26.0,33.9013698630137,16.0,0.0,22.0,0.0,0.0,0.0,15.0,0.023287671232876714,20.0,15.945205479452055,28.0,140.98356164383563,12.0,0.00684931506849315,20.0,8362.397260273972,28.0,325.9109589041096,19.0,913.931506849315,23.0,1.2328767123287672,24.0,19.754794520547946,12.0,0.0,19.0,0.0,25.0,0.0
